Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Recommended For,Recommended By,Owned Copies,Original Purchase Date,Original Purchase Location,Condition,Condition Description,BCID
23995360,Superforecasting: The Art and Science of Prediction,Philip E. Tetlock,"Tetlock, Philip E.",Dan Gardner,"=""0804136696""","=""9780804136693""",4,4.12,Crown,Hardcover,352,2015,2015,2017/02/06,2016/07/05,,,read,,,,1,,,0,,,,,
30556551,Nobody Wants to Read Your Sh*t: Why That Is And What You Can Do About It,Steven Pressfield,"Pressfield, Steven",Shawn Coyne,"=""""","=""""",0,4.20,Black Irish Entertainment LLC,Kindle Edition,191,2016,,,2017/02/01,to-read,to-read (#345),to-read,,,,0,,,0,,,,,
33023854,The Knowledge: A Too Close To True Novel,Steven Pressfield,"Pressfield, Steven",Shawn Coyne,"=""""","=""""",0,4.08,,Kindle Edition,260,2016,,,2017/02/01,to-read,to-read (#344),to-read,,,,0,,,0,,,,,
5969770,The Blue Sweater: Bridging the Gap Between Rich and Poor in an Interconnected World,Jacqueline Novogratz,"Novogratz, Jacqueline",,"=""1594869154""","=""9781594869150""",0,3.96,Rodale Books,Hardcover,304,2009,2009,,2017/02/01,to-read,to-read (#343),to-read,,,,0,,,0,,,,,
26026084,"An Affair with My Mother: A Story of Adoption, Secrecy and Love",Caitriona Palmer,"Palmer, Caitriona",,"=""1844883574""","=""9781844883578""",0,3.91,Penguin UK,Paperback,256,2017,2016,,2017/02/01,to-read,to-read (#342),to-read,,,,0,,,0,,,,,
223403,Deschooling Society,Ivan Illich,"Illich, Ivan",Marion Boyars,"=""0714508799""","=""9780714508795""",0,4.10,Marion Boyars Publishers Ltd,Paperback,150,2000,1971,,2017/02/01,to-read,to-read (#341),to-read,,,,0,,,0,,,,,
16043519,"The End of Power: From Boardrooms to Battlefields and Churches to States, Why Being In Charge Isn't What It Used to Be",Moisés Naím,"Naím, Moisés",,"=""0465031560""","=""9780465031566""",0,3.60,Basic Books,Hardcover,320,2013,2013,,2017/02/01,to-read,to-read (#340),to-read,,,,0,,,0,,,,,
20170404,Station Eleven,Emily St. John Mandel,"Mandel, Emily St. John",,"=""0385353308""","=""9780385353304""",0,4.02,Knopf,Hardcover,336,2014,2014,,2017/02/01,to-read,to-read (#339),to-read,,,,0,,,0,,,,,
14096,"Wherever You Go, There You Are: Mindfulness Meditation in Everyday Life",Jon Kabat-Zinn,"Kabat-Zinn, Jon",,"=""1401307787""","=""9781401307783""",0,4.11,Hachette Books,Paperback,304,2005,1994,,2017/02/01,to-read,to-read (#338),to-read,,,,0,,,0,,,,,
27221945,Spiral: Trapped in the Forever War,Mark Danner,"Danner, Mark",,"=""1476747784""","=""9781476747781""",0,3.30,Simon  Schuster,ebook,288,2016,,,2017/02/01,to-read,to-read (#337),to-read,,,,0,,,0,,,,,
8302893,The Vertical Farm: Feeding the World in the 21st Century,Dickson D. Despommier,"Despommier, Dickson D.",,"=""0312611390""","=""9780312611392""",0,3.64,Thomas Dunne Books,Hardcover,320,2010,2010,,2017/02/01,to-read,to-read (#336),to-read,,,,0,,,0,,,,,
334176,"The Sparrow (The Sparrow, #1)",Mary Doria Russell,"Russell, Mary Doria",,"=""0449912558""","=""9780449912553""",0,4.17,Ballantine Books,Paperback,431,1997,1996,,2017/02/01,to-read,to-read (#335),to-read,,,,0,,,0,,,,,
11797471,The Idea Factory: Bell Labs and the Great Age of American Innovation,Jon Gertner,"Gertner, Jon",,"=""1594203288""","=""9781594203282""",0,4.12,Penguin Press,Hardcover,432,2012,2012,,2017/02/01,to-read,to-read (#334),to-read,,,,0,,,0,,,,,
17333223,The Goldfinch,Donna Tartt,"Tartt, Donna",,"=""0316055433""","=""9780316055437""",0,3.88,"Little, Brown",Hardcover,771,2013,2013,,2017/02/01,to-read,to-read (#333),to-read,,,,0,,,0,,,,,
184618,Belle du Seigneur,Albert Cohen,"Cohen, Albert",,"=""2070404021""","=""9782070404025""",0,4.13,Gallimard,Mass Market Paperback,1110,1998,1968,,2017/02/01,to-read,to-read (#332),to-read,,,,0,,,0,,,,,
13211555,Human Transit: How Clearer Thinking about Public Transit Can Enrich Our Communities and Our Lives,Jarrett Walker,"Walker, Jarrett",,"=""1597269719""","=""9781597269711""",5,4.36,Island Press,Hardcover,256,2011,2011,2016/07/18,2016/06/27,favs-fam,favs-fam (#22),read,"There's a reason this book was cited frequently in three of the books I've read recently about urban planning: it contains the dense, focused information of a textbook while maintaining Gladwell-esque readability. The book even includes many pictures and maps to emphasize points and serve as examples, enhancing my understanding. <br/>Walker aptly displays why he's a sought-after transit consultant. <br/>Refreshingly, he takes the viewpoint of an economist on transit planning: there is no good nor bad, just tradeoffs. Rather than present options as being one of opposite extremes, he describes each tradeoff as some point between the two extremes, on a spectrum. <br/>Walker repeatedly emphasizes that the goal of the transit (some combination of Ridership or Coverage) creates the basis for planning; this helps remove all the typical ""I'm successful, I'm the author, my way is best"" egoism that plagues some similar books. <br/>Overall, a concise guide to transit planning and relevant for anyone interested in the subject at any level. Kudos!",,,1,,,0,,,,,
235129,The Last Holiday Concert,Andrew Clements,"Clements, Andrew",,"=""0689845251""","=""9780689845253""",0,3.81,Atheneum Books for Young Readers,Paperback,176,2006,2004,,2017/01/31,,,read,,,,1,,,0,,,,,
235124,The Janitor's Boy,Andrew Clements,"Clements, Andrew",Brian Selznick,"=""068983585X""","=""9780689835858""",0,3.73,Atheneum Books for Young Readers,Paperback,140,2001,2000,,2017/01/31,,,read,,,,1,,,0,,,,,
235128,A Week in the Woods,Andrew Clements,"Clements, Andrew",,"=""0689858027""","=""9780689858024""",0,3.76,Atheneum Books for Young Readers,Paperback,208,2004,2002,,2017/01/31,,,read,,,,1,,,0,,,,,
453392,Lunch Money,Andrew Clements,"Clements, Andrew",Brian Selznick,"=""0689866836""","=""9780689866838""",0,3.89,Aladdin Paperbacks,Paperback,224,2005,2005,,2017/01/31,,,read,,,,1,,,0,,,,,
853233,The Landry News,Andrew Clements,"Clements, Andrew",Brian Selznick,"=""0689828683""","=""9780689828683""",0,3.85,Atheneum Books for Young Readers,Paperback,144,2000,1999,,2017/01/31,,,read,,,,1,,,0,,,,,
235117,The School Story,Andrew Clements,"Clements, Andrew",Brian Selznick,"=""0689851863""","=""9780689851865""",0,3.95,Atheneum Books for Young Readers,Paperback,224,2002,2001,,2017/01/31,,,read,,,,1,,,0,,,,,
352179,The Report Card,Andrew Clements,"Clements, Andrew",,"=""0689845243""","=""9780689845246""",0,3.85,Atheneum Books for Young Readers,Paperback,192,2006,2004,,2017/01/31,,,read,,,,1,,,0,,,,,
235127,No Talking,Andrew Clements,"Clements, Andrew",,"=""1416909834""","=""9781416909835""",0,3.94,Atheneum Books for Young Readers,Hardcover,160,2007,2007,,2017/01/31,,,read,,,,1,,,0,,,,,
542752,"Things Not Seen (Things, #1)",Andrew Clements,"Clements, Andrew",,"=""0142400769""","=""9780142400760""",0,3.88,Speak,Paperback,256,2004,2002,,2017/01/31,,,read,,,,1,,,0,,,,,
439173,Frindle,Andrew Clements,"Clements, Andrew",Brian Selznick,"=""0689818769""","=""9780689818769""",0,3.79,Atheneum Books for Young Readers,Paperback,105,1998,1996,,2017/01/31,,,read,,,,1,,,0,,,,,
6348045,"Halt's Peril (Ranger's Apprentice, #9)",John Flanagan,"Flanagan, John",,"=""1741663024""","=""9781741663020""",0,4.38,Random House Australia,Paperback,384,2009,2009,,2017/01/31,,,read,,,,1,,,0,,,,,
5201089,"The Kings of Clonmel (Ranger's Apprentice, #8)",John Flanagan,"Flanagan, John",,"=""1741663016""","=""9781741663013""",0,4.29,Random House,Paperback,320,2010,2008,,2017/01/31,,,read,,,,1,,,0,,,,,
2836109,"Erak's Ransom (Ranger's Apprentice, #7)",John Flanagan,"Flanagan, John",,"=""1741662095""","=""9781741662092""",0,4.31,Random House Australia,Unknown Binding,441,2007,2007,,2017/01/31,,,read,,,,1,,,0,,,,,
1814843,"The Siege of Macindaw (Ranger's Apprentice, #6)",John Flanagan,"Flanagan, John",,"=""174166134X""","=""9781741661347""",0,4.34,Puffin Books,Paperback,320,2006,2006,,2017/01/31,,,read,,,,1,,,0,,,,,
1524173,"The Sorcerer in the North (Ranger's Apprentice, #5)",John Flanagan,"Flanagan, John",,"=""1741661285""","=""9781741661286""",0,4.26,Penguin Group (USA),Paperback,304,2009,2006,,2017/01/31,,,read,,,,1,,,0,,,,,
144350,"The Battle for Skandia (Ranger's Apprentice, #4)",John Flanagan,"Flanagan, John",,"=""0399244573""","=""9780399244575""",0,4.32,Philomel Books,Hardcover,294,2008,2006,,2017/01/31,,,read,,,,1,,,0,,,,,
144349,"The Burning Bridge (Ranger's Apprentice, #2)",John Flanagan,"Flanagan, John",,"=""0399244557""","=""9780399244551""",0,4.29,Philomel Books,Hardcover,262,2006,2005,,2017/01/31,,,read,,,,1,,,0,,,,,
60400,"The Ruins of Gorlan (Ranger's Apprentice, #1)",John Flanagan,"Flanagan, John",,"=""0142406635""","=""9780142406632""",0,4.21,Puffin Books,Paperback,249,2006,2004,,2017/01/31,,,read,,,,1,,,0,,,,,
13830,"The Woman Who Rides Like a Man (Song of the Lioness, #3)",Tamora Pierce,"Pierce, Tamora",,"=""0689878583""","=""9780689878589""",0,4.21,Simon Pulse,Mass Market Paperback,284,2005,1986,,2017/01/31,,,read,,,,1,,,0,,,,,
13837,"Lioness Rampant (Song of the Lioness, #4)",Tamora Pierce,"Pierce, Tamora",,"=""0689878575""","=""9780689878572""",0,4.29,Simon Pulse,Mass Market Paperback,384,2005,1988,,2017/01/31,,,read,,,,1,,,0,,,,,
13835,"In the Hand of the Goddess (Song of the Lioness, #2)",Tamora Pierce,"Pierce, Tamora",,"=""0689878567""","=""9780689878565""",0,4.26,Simon Pulse,Mass Market Paperback,264,2005,1984,,2017/01/31,,,read,,,,1,,,0,,,,,
13831,"Alanna: The First Adventure (Song of the Lioness, #1)",Tamora Pierce,"Pierce, Tamora",,"=""0689878559""","=""9780689878558""",0,4.27,Simon Pulse,Mass Market Paperback,274,2005,1983,,2017/01/31,,,read,,,,1,,,0,,,,,
2964700,"Mastiff (Beka Cooper, #3)",Tamora Pierce,"Pierce, Tamora",,"=""0375814701""","=""9780375814709""",0,4.25,Random House,Hardcover,596,2011,2011,,2017/01/31,,,read,,,,1,,,0,,,,,
153779,"Bloodhound (Beka Cooper, #2)",Tamora Pierce,"Pierce, Tamora",,"=""0375814698""","=""9780375814693""",0,4.26,Random House,Hardcover,554,2009,2009,,2017/01/31,,,read,,,,1,,,0,,,,,
13829,"Terrier (Beka Cooper, #1)",Tamora Pierce,"Pierce, Tamora",,"=""037581468X""","=""9780375814686""",0,4.16,Random House,Hardcover,584,2006,2006,,2017/01/31,,,read,,,,1,,,0,,,,,
27209433,White Trash: The 400-Year Untold History of Class in America,Nancy Isenberg,"Isenberg, Nancy",,"=""0670785970""","=""9780670785971""",0,3.73,Viking,Hardcover,460,2016,2016,,2017/01/31,to-read,to-read (#331),to-read,,,,0,,,0,,,,,
88815,The Reluctant Fundamentalist,Mohsin Hamid,"Hamid, Mohsin",,"=""0151013047""","=""9780151013043""",0,3.68,Houghton Mifflin,Hardcover,184,2007,2007,,2017/01/29,to-read,to-read (#330),to-read,,,,0,,,0,,,,,
100132,Irrational Exuberance,Robert J. Shiller,"Shiller, Robert J.",,"=""0767923634""","=""9780767923637""",0,3.96,Currency,Paperback,304,2005,2000,,2015/05/19,to-read,to-read (#329),to-read,,,,0,,,0,,,,,
17333428,"Without Their Permission: How the 21st Century Will Be Made, Not Managed",Alexis Ohanian,"Ohanian, Alexis",,"=""1455520020""","=""9781455520022""",4,3.70,Business Plus,Hardcover,272,2013,2013,2017/01/27,2017/01/17,,,read,,,,1,,,0,,,,,
9138820,Rules for Renegades,Christine Comaford-Lynch,"Comaford-Lynch, Christine",,"=""161552679X""","=""9781615526796""",3,3.63,"McGraw-Hill Companies, The",Hardcover,256,2007,2007,2014/07/01,2014/06/09,,,read,,,,1,,,0,,,,,
7603,Reading Lolita in Tehran: A Memoir in Books,Azar Nafisi,"Nafisi, Azar",,"=""081297106X""","=""9780812971064""",0,3.58,Random House Trade Paperbacks,Paperback,356,2003,2003,,2017/01/25,to-read,to-read (#328),to-read,,,,0,,,0,,,,,
26114127,Thank You for Being Late: An Optimist's Guide to Thriving in the Age of Accelerations,Thomas L. Friedman,"Friedman, Thomas L.",,"=""""","=""""",0,3.94,"Farrar, Straus and Giroux",Hardcover,486,2016,2016,,2017/01/25,to-read,to-read (#327),to-read,,,,0,,,0,,,,,
15998346,What Doctors Feel: How Emotions Affect the Practice of Medicine,Danielle Ofri,"Ofri, Danielle",,"=""0807073326""","=""9780807073322""",4,4.09,Beacon Press,Hardcover,232,2013,2013,2017/01/17,2016/11/27,,,read,"Struggled to get though this book at certain points because of the drawn out emotional descriptions. Nonetheless, most descriptions are absolutely touching, especially patients' stories and the descriptions of the challenges doctors face in attempting to remain objective. <br/>Perhaps my favorite sections describe the overwhelming responsibility doctors are expected to take in stride and how frustrated and jaded they become faced with such unreasonable expectations. I've experienced this secondhand watching my dad struggle with a crazy amount of work and stress in the name of providing the best possible care for his patients. I also really  enjoyed Ofri's commentary regarding and analysis of the effects of America's bloated administrative and malpractice culture within medicine and its effects on patient care and rising costs.<br/>Ofri stays true to her title and subtitle the entire book -- a rarity among today's nonfiction output. <br/>Overall, I deeply enjoyed reading this book, and wish my pre-med friends the best of luck (eek). Star knocked for descriptions I could not get through.",,,1,,,0,,,,,
817791,The Blind Side: Evolution of a Game,Michael   Lewis,"Lewis, Michael",,"=""0393330478""","=""9780393330472""",0,4.17,W. W. Norton  Company,Paperback,352,2007,2006,,2017/01/16,to-read,to-read (#326),to-read,,,,0,,,0,,,,,
13707738,Boomerang: Travels in the New Third World,Michael   Lewis,"Lewis, Michael",,"=""0393343448""","=""9780393343441""",0,3.88,W. W. Norton  Company,Paperback,218,2012,2011,,2017/01/16,to-read,to-read (#325),to-read,,,,0,,,0,,,,,
10656,Next: The Future Just Happened,Michael   Lewis,"Lewis, Michael",,"=""0393323528""","=""9780393323528""",0,3.65,W. W. Norton & Company,Paperback,240,2002,2001,,2017/01/16,to-read,to-read (#324),to-read,,,,0,,,0,,,,,
7182861,Panic: The Story of Modern Financial Insanity,Michael   Lewis,"Lewis, Michael",,"=""0393337987""","=""9780393337983""",0,3.55,W. W. Norton & Company,Paperback,400,2009,2008,,2017/01/16,to-read,to-read (#323),to-read,,,,0,,,0,,,,,
538057,The Real Price of Everything: Rediscovering the Six Classics of Economics,Michael   Lewis,"Lewis, Michael",,"=""140274790X""","=""9781402747908""",0,3.86,Sterling,Hardcover,1472,2008,2007,,2017/01/16,to-read,to-read (#322),to-read,,,,0,,,0,,,,,
10654,Coach: Lessons on the Game of Life,Michael   Lewis,"Lewis, Michael",,"=""0393060918""","=""9780393060911""",0,3.81,W. W. Norton  Company,Hardcover,96,2005,2005,,2017/01/16,to-read,to-read (#321),to-read,,,,0,,,0,,,,,
17986421,The New New Thing: A Silicon Valley Story,Michael   Lewis,"Lewis, Michael",,"=""0393347818""","=""9780393347814""",0,3.72,W. W. Norton  Company,Paperback,272,2014,1999,,2017/01/16,to-read,to-read (#320),to-read,,,,0,,,0,,,,,
13547258,"The Queen of Katwe: A Story of Life, Chess, and One Extraordinary Girl's Dream of Becoming a Grandmaster",Tim Crothers,"Crothers, Tim",,"=""1451657811""","=""9781451657814""",0,3.75,Scribner,Hardcover,224,2012,2012,,2017/01/16,to-read,to-read (#319),to-read,,,,0,,,0,,,,,
270009,The Way We Never Were: American Families & the Nostalgia Trap,Stephanie Coontz,"Coontz, Stephanie",,"=""0465090974""","=""9780465090976""",0,3.93,Basic Books Inc. (NY),Paperback,432,1993,1992,,2017/01/16,to-read,to-read (#318),to-read,,,,0,,,0,,,,,
2740964,On Being Certain: Believing You Are Right Even When You're Not,Robert A. Burton,"Burton, Robert A.",,"=""0312359209""","=""9780312359201""",0,3.92,St. Martin's Press,Hardcover,272,2008,2008,,2017/01/15,to-read,to-read (#317),to-read,,,,0,,,0,,,,,
10639,The Paradox of Choice: Why More Is Less,Barry Schwartz,"Schwartz, Barry",,"=""0060005696""","=""9780060005696""",4,3.84,Harper Perennial,Paperback,265,2005,2004,2017/01/15,2016/09/02,,,read,,,,1,,,0,,,,,
30334134,The Undoing Project: A Friendship That Changed Our Minds,Michael   Lewis,"Lewis, Michael",,"=""0393254593""","=""9780393254594""",3,3.98,W. W. Norton & Company,Hardcover,368,2016,2016,2016/12/31,2016/10/04,,,read,"I'm a big fan of Michael Lewis' writing, but this book didn't quite match up. I felt that he beat the dead horse with personality descriptions of Amos and Danny without offering enough substance into their research and how those findings have affected the world. <br/>I realize that this book is supposed to be a story of the two individuals, and it does okay in this regard. However, I really feel that Lewis doesn't do enough to substantiate the pair's impact.<br/>This may be because I've read Kahneman's excellent Thinking, Fast and Slow, as well as a lot of other material describing their impact. But the feeling remains, and I'm left feeling a bit incomplete.<br/>Major props to Lewis, however, for remaining objective much of his analysis and storytelling -- he does not portray Amos or Danny as perfect heroes or anything.",,,1,,,0,,,,,
14036,"The Last Night of the Yankee Dynasty: The Game, the Team, and the Cost of Greatness",Buster Olney,"Olney, Buster",,"=""0060515074""","=""9780060515072""",0,4.08,Harper Perennial,Paperback,384,2005,2004,,2017/01/13,to-read,to-read (#316),to-read,,,,0,,,0,,,,,
11797160,"Smart Thinking: Three Essential Keys to Solve Problems, Innovate, and Get Things Done",Art Markman,"Markman, Art",,"=""0399537228""","=""9780399537226""",2,3.67,TarcherPerigee,Hardcover,272,2012,2012,2015/03/17,2015/03/20,,,read,"Eh. Seemed floofy, redundant, and not really based in believable research. Floofy.",,,1,,,0,,,,,
11797414,Overdressed: The Shockingly High Cost of Cheap Fashion,Elizabeth L. Cline,"Cline, Elizabeth L.",,"=""1591844614""","=""9781591844617""",0,3.78,Portfolio Hardcover,Hardcover,256,2012,2012,,2017/01/13,to-read,to-read (#315),to-read,,,,0,,,0,,,,,
